tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
570250470289068032,negative,1.0,Customer Service Issue,1.0,American,,blueswingpark,,0,"@americanair stop sending me back to ""customer relations ""i have hand written a letter to them, send in a letter, called them, no help!!",,2015-02-24 07:54:41 -0800,san francisco califorania,Pacific Time (US & Canada)
570250371110539264,negative,1.0,Customer Service Issue,0.6611,American,,ELLLORRAC,,0,@americanair is large wichita falls airport not receiving any arrivals? i have called and no one answers  i been waiting for  digit  day,,2015-02-24 07:54:17 -0800,,Central Time (US & Canada)
570250236402094080,negative,1.0,Lost Luggage,0.6890000000000001,American,,jacquelinewins6,,0,"@americanair 
can you tell me what that means? i work and just need an estimated time of arrival please? i need my laptop for work  thanks",,2015-02-24 07:53:45 -0800,,
570249520736374785,negative,1.0,Late Flight,0.6683,American,,MGregoryBrown,,0,@americanair waiting an hour now for a pilot aa digit   is there a pilot in the house at dfw?,"[32.8968169, -97.0618222]",2015-02-24 07:50:55 -0800,,Central Time (US & Canada)
570249440176570368,positive,0.6821,,0.0,American,,JR_Fett,,0,@americanair kudos to the captain and crew for handling fustrated people while dealing with the preventable issues and shortcomings by maint,,2015-02-24 07:50:35 -0800,,
570249435029970945,neutral,1.0,,,American,,AmesB89,,0,@americanair do you offer group pricing discounts by any chance?,"[28.02034806, -82.52234293]",2015-02-24 07:50:34 -0800,Largo florida,
570249159179145216,neutral,1.0,,,American,,Looluca,,0,@americanair now i understand!!,,2015-02-24 07:49:28 -0800,,Brasilia
570248991704788992,negative,0.6782,Customer Service Issue,0.6782,American,,MyCustoAdvocate,,0,@americanair airline trouble this winter & not getting good customer service? contact    we negotiate w/companies foru!,,2015-02-24 07:48:48 -0800,"Miami, New York, Boston",
570248695670841344,negative,0.6781,Can't Tell,0.3411,American,,JR_Fett,,0,"@americanair i guess that is your way of saying thanks for sharing but i cant help you, good luck  happy birthday to me  ugh",,2015-02-24 07:47:38 -0800,,
570248162067107840,negative,1.0,Flight Attendant Complaints,0.3602,American,,dwjudson,,0,"@americanair lots of upset people, freezing terminal, and no gate agent  kept us waiting on plane beyond allowable time length ",,2015-02-24 07:45:31 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570248011621609472,negative,1.0,Late Flight,1.0,American,,dwjudson,,0,@americanair the pilot admitted to us that this delay is entirely because of aa incompetence and poor equip checks ,,2015-02-24 07:44:55 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570247871716405248,neutral,1.0,,,American,,DarknesProdigy,,0,@americanair fly my child,,2015-02-24 07:44:21 -0800,"Pirate Isle, Arcadia",Eastern Time (US & Canada)
570247850858147840,negative,0.6707,longlines,0.3377,American,,georgetietjen,,0,@americanair yes i am   digit / digit   rno departure at  digit  on  digit / digit  w/connection at dfw to lga  i can do the  digit am to lax and then to jfk,,2015-02-24 07:44:16 -0800,,
570247748286435328,negative,1.0,Cancelled Flight,0.6831,American,,dwjudson,,0,@americanair how are you going to compensate all of whose days/plans have been ruined because of the aa digit  delay/pending cancelled flightlation?,,2015-02-24 07:43:52 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570247474465677312,negative,1.0,Customer Service Issue,0.6789,American,,m_jl_c,,0,@americanair lost and found is like talking to a hormonal teenager who refuses to talk to you       ,"[40.78476286, -73.97029561]",2015-02-24 07:42:47 -0800,"New York, NY",Eastern Time (US & Canada)
570247180734353408,neutral,0.6579,,0.0,American,,LSNorwich,,0,@americanair oh they seem  to have reappeared now lol,,2015-02-24 07:41:37 -0800,,London
570246895530078208,neutral,0.6779,,0.0,American,,LSNorwich,,0,@americanair and then wanted to change it to ba for avios ,,2015-02-24 07:40:29 -0800,,London
570246839225745408,negative,1.0,Flight Booking Problems,0.3615,American,,LSNorwich,,0,@americanair oh that seems to have undone the seat selections in mce  we only wanted the cx card on there to select the free seats,,2015-02-24 07:40:15 -0800,,London
570246800247902208,negative,1.0,Flight Attendant Complaints,0.3646,American,,Flora_Lola_NYC,,0,"@americanair to announce during boarding that you chose to limit catering to the point that you will run out shows a lack of planning, imo ",,2015-02-24 07:40:06 -0800,,Eastern Time (US & Canada)
570246108699627521,positive,1.0,,,American,,nicole__cooper,,0,@americanair thanks for the quick response   its appreciated!,,2015-02-24 07:37:21 -0800,"Wichita, KS",Central Time (US & Canada)
570245433466884096,neutral,0.3544,,0.0,American,,jacquelinewins6,,0,"@americanair 
thank you for responding   my laptop is in my bag and i need it for work  i am worried  the file code is utevgw ",,2015-02-24 07:34:40 -0800,,
570245402982785024,negative,1.0,Late Flight,0.6927,American,,JR_Fett,,0,@americanair guess thats what i get for bragging on you  i fly you by choice unlike others who fly because they dont have other options js,,2015-02-24 07:34:33 -0800,,
570245367607857153,positive,1.0,,,American,,ShpprMktMichael,,0,@americanair thanks for the update,,2015-02-24 07:34:24 -0800,USA,
570244934634090496,negative,0.6307,Customer Service Issue,0.3168,American,,planedoc71,,0,@americanair thanks for finally letting me get through to book my flight  frustration  set in       ,,2015-02-24 07:32:41 -0800,,
570244910563110912,negative,1.0,Can't Tell,0.6845,American,,JR_Fett,,0,@americanair i guess i was one of the select few that hadnt had many problems before this and all the sudden my whole trip got jacked,,2015-02-24 07:32:35 -0800,,
570244720229797889,negative,1.0,Customer Service Issue,0.6839,American,,MauererPower,,0,"yes, and it gets disconnected due to the lack of wifi strength “@americanair: @mauererpower have you reached out to @gogo for help, david?”",,2015-02-24 07:31:50 -0800,,Central Time (US & Canada)
570244388175130625,negative,1.0,Customer Service Issue,1.0,American,,mwecker,,0,"@americanair the communications seems to be an issue too, no?",,2015-02-24 07:30:31 -0800,"Washington, DC",Eastern Time (US & Canada)
570244158591406080,neutral,1.0,,,American,,georgetietjen,,0,@americanair hi guys i have  digit / digit  rno dfw tomorrow plane coming from dfw with bad weather in am should i consider fê route as i have connect?,,2015-02-24 07:29:36 -0800,,
570243095482261504,neutral,1.0,,,American,,nicole__cooper,,0,"@americanair traveling with my infant: do you check the carseat for free? if so, do you provide a bag? someone told me but wanted to confirm",,2015-02-24 07:25:23 -0800,"Wichita, KS",Central Time (US & Canada)
570242829294960640,negative,1.0,Late Flight,0.6758,American,,JR_Fett,,0,@americanair now we are waiting on nitrogen for the struts and the airport nozzle is not calibrated so they are trying to find another???,,2015-02-24 07:24:19 -0800,,
570242420643917824,negative,1.0,Late Flight,1.0,American,,jeremyleewhite,,0,@americanair dm me and i can explain the whole story  i should have been on an earlier flight not us digit ,"[27.97575376, -82.53714356]",2015-02-24 07:22:42 -0800,,
570242205463359488,positive,1.0,,,American,,georgetietjen,,0,@americanair lets hope it stays that way big thanks to your ground/outside crews all across the us the last month  great fb post yesterday ,,2015-02-24 07:21:51 -0800,,
570241664272371712,negative,0.6753,Lost Luggage,0.6753,American,,jacquelinewins6,,0,"@americanair 
hello   my baggage has been lost in another city  can anyone help me with this?",,2015-02-24 07:19:41 -0800,,
570241221303468032,positive,1.0,,,American,,ShpprMktMichael,,0,@americanair my boss is :),,2015-02-24 07:17:56 -0800,USA,
570241070577139713,negative,1.0,Late Flight,1.0,American,,coyj1622,,0,"@americanair sitting on plane in columbus, supposed to leave an hour ago  now the mechanic cant find a tool to service the shock absorber ",,2015-02-24 07:17:20 -0800,Planet Earth,Eastern Time (US & Canada)
570241050079420417,neutral,1.0,,,American,,petchmo,,0,"@americanair not here yet, but i plan on it  if you could have them fly low and slow right in front of me, that would be great  ; )",,2015-02-24 07:17:15 -0800,Chicago,Central Time (US & Canada)
570240896387710976,neutral,1.0,,,American,,brech7,,0,@americanair forgot to select my ksml on my flight to la and its a few minutes under the  digit  hour mark  is there any way to change it?,,2015-02-24 07:16:38 -0800,,Eastern Time (US & Canada)
570240784357830659,negative,1.0,Can't Tell,0.6341,American,,mwecker,,0,@americanair i picked the nonstop flight bc i had things to get to  should’ve taken diff route or airline i suppose!,,2015-02-24 07:16:12 -0800,"Washington, DC",Eastern Time (US & Canada)
570240764812378112,positive,1.0,,,American,,Lauren_Nann,,0,@americanair your response has been incredible  truly amazed at the steps you have taken to enhance your customer relations  big thank you ?,"[41.06938783, -73.73394372]",2015-02-24 07:16:07 -0800,"Harrison, New York",Eastern Time (US & Canada)
570240647678050304,neutral,0.662,,,American,,LSNorwich,,0,@americanair ill dm you ,,2015-02-24 07:15:39 -0800,,London
570240625536323585,negative,0.6812,Lost Luggage,0.3652,American,,betorides,,0,"@americanair yes, talked to them  fll says is at central  central says is at fll and here we go again  im betting this will go  digit  mths",,2015-02-24 07:15:34 -0800,,Quito
570240524592017408,negative,1.0,Late Flight,0.3531,American,,JotakaEaddy,,0,@americanair but the issue is were waiting on rampers to close the door  only to waste more fuel&likely to be told we need more fuel  ,,2015-02-24 07:15:10 -0800,Washington DC,
570240452588380161,negative,1.0,Can't Tell,0.6955,American,,mwecker,,0,@americanair is there lack of communication/competition between the american and the air by any chance?,,2015-02-24 07:14:53 -0800,"Washington, DC",Eastern Time (US & Canada)
570240336519258112,neutral,1.0,,,American,,JonKohler,,0,"@americanair i can dm it to you, if you follow me",,2015-02-24 07:14:25 -0800,"Denver, CO",Eastern Time (US & Canada)
570240246719381504,negative,1.0,Lost Luggage,1.0,American,,dianafakhouri,,0,"@americanair no, had already waited an hour for it and wanted to get home ","[0.0, 0.0]",2015-02-24 07:14:04 -0800,"Chicago, IL",Eastern Time (US & Canada)
570240207682998272,negative,1.0,Flight Attendant Complaints,0.6654,American,,mwecker,,0,"@americanair  digit   apparently we’re told, staff on the ground keep promising to come and they don’t ",,2015-02-24 07:13:54 -0800,"Washington, DC",Eastern Time (US & Canada)
570239952975482881,negative,1.0,Customer Service Issue,1.0,American,,betorides,,0,@americanair over  digit  days  no contact from a human or apology letter  @americanair is   read all about it soon  ,,2015-02-24 07:12:53 -0800,,Quito
570239688755302401,negative,1.0,Late Flight,0.3468,American,,JR_Fett,,0,@americanair well im showing i am still sitting at the gate on the plane that has not departed?,,2015-02-24 07:11:50 -0800,,
570239463089000449,positive,1.0,,,American,,georgetietjen,,0,@americanair thanks guys got some sleep  hang in there dfw with bad weather ,,2015-02-24 07:10:57 -0800,,
570239376283676672,negative,1.0,Flight Booking Problems,1.0,American,,jeremyleewhite,,0,@americanair my ticket was booked with aa with miles      sorry we sold you a ticket with a company we merged with but we cant fix it?,,2015-02-24 07:10:36 -0800,,
570238822157570048,negative,0.6952,Flight Booking Problems,0.6952,American,,LSNorwich,,0,"@americanair is it possible to change the ff number on a passenger on a flight booking problems, it wont let me change it?",,2015-02-24 07:08:24 -0800,,London
570238782202470402,positive,1.0,,,American,,ShpprMktMichael,,0,@americanair great thank you,,2015-02-24 07:08:14 -0800,USA,
570238126611963905,negative,1.0,Late Flight,0.708,American,,JotakaEaddy,,0," email address  here  feet are freezing b/c doors have been open  flt time was  digit : digit    we have fuel but now waiting for ""rampers""  ",,2015-02-24 07:05:38 -0800,Washington DC,
570238052943208450,negative,1.0,Lost Luggage,1.0,American,,betorides,,0,"@americanair just got a call from baggage dept  ""   still looking for your property""  its went missing  digit / digit   prerecorded no human service!!",,2015-02-24 07:05:20 -0800,,Quito
570237966355968001,neutral,1.0,,,American,,ThotWalking,,0,@americanair help  ,,2015-02-24 07:05:00 -0800,,Central Time (US & Canada)
570237399932018688,negative,0.6576,Bad Flight,0.6576,American,,ThotWalking,,0,@americanair there is a fat man stuck in your airplanes bathroom,,2015-02-24 07:02:45 -0800,,Central Time (US & Canada)
570237269753376768,neutral,1.0,,,American,,jeremyleewhite,,0,@americanair connection is us digit ,,2015-02-24 07:02:14 -0800,,
570237238631669763,neutral,0.6811,,0.0,American,,AmieHCrawford,,0,@americanair i am dealing with the reflight booking problems agent in the miami airport now,,2015-02-24 07:02:06 -0800,"Boston, MA",Eastern Time (US & Canada)
570236690637459456,positive,1.0,,,American,,JohnCFitness,,0,@americanair simply amazing  smiles for miles thank u for my upgrade tomorrow for ord we are spending a lot of time together next few weeks!,,2015-02-24 06:59:56 -0800,World Wide.,Pacific Time (US & Canada)
570236587386122240,negative,0.7175,Late Flight,0.3633,American,,ShpprMktMichael,,0,@americanair whats the status of flight  digit  xna to dfw  im getting different reports?,,2015-02-24 06:59:31 -0800,USA,
570235413224427520,positive,1.0,,,American,,emhammer5805,,0,@americanair thank you for the quick customer service today    i know that winter weather is not your fault ,,2015-02-24 06:54:51 -0800,,
570235209783717889,negative,1.0,Lost Luggage,1.0,American,,JonKohler,,0,"@americanair i need to go to yyz tmr morning  digit am  i switched to united already, but my bag is still off in aa la la land ",,2015-02-24 06:54:03 -0800,"Denver, CO",Eastern Time (US & Canada)
570234946700357632,neutral,1.0,,,American,,ThotWalking,,0,@americanair drop me a follow i need help,,2015-02-24 06:53:00 -0800,,Central Time (US & Canada)
570234676494757888,negative,1.0,Bad Flight,0.6358,American,,NicholasAram,,0,@americanair the whole plane is the same  how old is this plane?  the seats leather is coming apart ay the seams ,,2015-02-24 06:51:55 -0800,,Atlantic Time (Canada)
570234625848696833,neutral,0.6917,,0.0,American,,AmieHCrawford,,0,@americanair yes i do i am traveling to marsh harbor,,2015-02-24 06:51:43 -0800,"Boston, MA",Eastern Time (US & Canada)
570234327071629312,neutral,1.0,,,American,,MiddleSeatView,,0,@americanair @cityandsand were trying to coordinate an airport hand off of nutella!  ,,2015-02-24 06:50:32 -0800,"Washington, D.C.",Atlantic Time (Canada)
570233809129467905,negative,1.0,Flight Booking Problems,0.7132,American,,jeremyleewhite,,0,@americanair if the flight i selected online was what was ticketed i would not be missing my connection  i need help getting to dfw or iah!!,"[27.97628758, -82.53727303]",2015-02-24 06:48:29 -0800,,
570232494034964481,negative,1.0,Bad Flight,1.0,American,,NicholasAram,,0,@americanair my seat is disgusting  old and dirty  when are you going to refurbish this plane?  us air  digit  jfk to phx,,2015-02-24 06:43:15 -0800,,Atlantic Time (Canada)
570232487454113792,neutral,1.0,,,American,,hungariannomad,,0,"@americanair is there any way to manually add gift cards to an ex eu ticket( aa metal on long haul,ba for intra eu)?",,2015-02-24 06:43:14 -0800,"ÜT: 40.755844,-73.945229",Eastern Time (US & Canada)
570232122826493953,negative,1.0,Bad Flight,0.3644,American,,JR_Fett,,0,@americanair i understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding? smh come on   ,,2015-02-24 06:41:47 -0800,,
570231192102019072,negative,1.0,Late Flight,1.0,American,,ryan22042,,0,"@americanair once again flying aa digit , once again  digit + min delay because of mechanical issues  perhaps you should consider maintenance?",,2015-02-24 06:38:05 -0800,,
570230559693078528,negative,1.0,Bad Flight,1.0,American,,beantownmatty,,0,"@americanair no repair made to the water line  no potable water on board this flight  ""we will take off soon "" time for new planes mci>dfw ","[39.29951964, -94.71192112]",2015-02-24 06:35:34 -0800,"iPhone: 37.621227,-122.386002",Eastern Time (US & Canada)
570229557740969984,positive,0.6427,,0.0,American,,beantownmatty,,0,"@americanair thanks for the recommendation  weve been sitting here for  digit  minutes, last update was  digit  min ago ",,2015-02-24 06:31:35 -0800,"iPhone: 37.621227,-122.386002",Eastern Time (US & Canada)
570229222662410240,negative,0.6974,Customer Service Issue,0.3755,American,,ChellyChelly,,0,"@americanair ill be sticking with @southwest in the future  no change fees, first bag free, and stellar customer service ",,2015-02-24 06:30:15 -0800,"Pittsburgh, PA",Eastern Time (US & Canada)
570228063625207808,neutral,1.0,,,American,,bsauce2011,,0,@americanair does it show that we are on the same plane?,,2015-02-24 06:25:39 -0800,Fort Myers,Eastern Time (US & Canada)
570227917877354497,positive,1.0,,,American,,rundallas57,,0,"@americanair although you have no control of the weather, you came through with a great customer service",,2015-02-24 06:25:04 -0800,,
570227911803998208,negative,1.0,Customer Service Issue,1.0,American,,bsauce2011,,0,@americanair there is no local agent! there is no person to answer our questions and their phone service is terrible ,,2015-02-24 06:25:03 -0800,Fort Myers,Eastern Time (US & Canada)
570226757380530176,negative,0.6824,Bad Flight,0.3665,American,,ChellyChelly,,0,@americanair     digit / digit  doesnt help me ,,2015-02-24 06:20:27 -0800,"Pittsburgh, PA",Eastern Time (US & Canada)
570226695724244992,negative,1.0,Flight Booking Problems,0.6688,American,,ChellyChelly,,0,"@americanair as i already have a booked flight that i cant use & cant change w/o a $ digit  fee, flight booking problems a different type of ticket    digit / digit ",,2015-02-24 06:20:13 -0800,"Pittsburgh, PA",Eastern Time (US & Canada)
570226471941251072,neutral,0.6857,,,American,,beantownmatty,,0,"@americanair depends on the terminal, what the best option? arrive c, depart a  breakfast burrito is what im craving   any update on  digit ?","[39.29381252, -94.71144036]",2015-02-24 06:19:19 -0800,"iPhone: 37.621227,-122.386002",Eastern Time (US & Canada)
570226414525542400,negative,1.0,Flight Attendant Complaints,1.0,American,,EMesaLaw,,0,@americanair an overzealous stewardess prevented us from bringing in a car seat!  ,,2015-02-24 06:19:06 -0800,Greater New England Area,Quito
570226080457449472,negative,1.0,Can't Tell,0.3656,American,,EMesaLaw,,0,@americanair watch out if you are a parent   they break stroller & tell you look at the fine print,,2015-02-24 06:17:46 -0800,Greater New England Area,Quito
570225101104226304,positive,0.6723,,,American,,Daphnewayans,,0,@americanair i wish i could remember all of their names!,,2015-02-24 06:13:53 -0800,Los Angeles,
570225098189348864,neutral,1.0,,,American,,bsauce2011,,0,@americanair and is there a delay on our connection to pns?,,2015-02-24 06:13:52 -0800,Fort Myers,Eastern Time (US & Canada)
570224968417603584,neutral,0.6565,,,American,,oobunillaoo,,0,@americanair thanks for getting back to me  how frequently are these weather advisories updated throughout the day?,,2015-02-24 06:13:21 -0800,usa::fr::uk,London
570224942681206786,negative,0.6578,Bad Flight,0.3498,American,,Rachelgaffney,,0,@americanair living in dfw   your hub   hate having to fly to jfk to get to ireland,,2015-02-24 06:13:15 -0800,"Dallas,Tx",Central Time (US & Canada)
570224927602839552,negative,1.0,Customer Service Issue,0.6576,American,,bsauce2011,,0,@americanair ok  there is no one at the airport that is helping us  another customer got told the flight isnt leaving till  digit ,,2015-02-24 06:13:11 -0800,Fort Myers,Eastern Time (US & Canada)
570224421194964992,positive,1.0,,,American,,chadstallion,,0,"@americanair thank you aa, this is how i always start my vacations  ","[33.8143379, -116.53572408]",2015-02-24 06:11:10 -0800,,Central Time (US & Canada)
570224417445261313,negative,1.0,Customer Service Issue,1.0,American,,KyleFerrel,,0,"@americanair how do i talk to an actual person that will help me, and do what you guys should do?",,2015-02-24 06:11:10 -0800,Nevada,America/Los_Angeles
570224015656284160,negative,1.0,Customer Service Issue,1.0,American,,ChellyChelly,,0,@americanair customer service provides no wiggle room to change flight without a $ digit  change fee  @southwest has always been accommodating ,,2015-02-24 06:09:34 -0800,"Pittsburgh, PA",Eastern Time (US & Canada)
570223806322581504,negative,1.0,Late Flight,0.6446,American,,beantownmatty,,0,"@americanair flight aa digit , cx to aa digit   killing my layover, still wanting breakfast  im hungry! get me to dfw!",,2015-02-24 06:08:44 -0800,"iPhone: 37.621227,-122.386002",Eastern Time (US & Canada)
570223582380494848,positive,1.0,,,American,,MareishaWinters,,0,"@americanair yes, thank you  just not how i wanted to start my vacation!",,2015-02-24 06:07:50 -0800,"Charlotte, NC",Eastern Time (US & Canada)
570223576038686720,neutral,1.0,,,American,,bsauce2011,,0,@americanair my flight number is  digit m  digit ,,2015-02-24 06:07:49 -0800,Fort Myers,Eastern Time (US & Canada)
570222998919225344,negative,1.0,Customer Service Issue,0.6505,American,,bsauce2011,,0,@americanair your staff at rsw working the sliver airlines desk is not helpful  we can not get any information about our flight ,,2015-02-24 06:05:31 -0800,Fort Myers,Eastern Time (US & Canada)
570222495145406465,negative,0.6837,Late Flight,0.3745,American,,beantownmatty,,0,@americanair when the pilot announces that the plane has been unused for  digit  days and maintenance is dealing with another aircraft  ,,2015-02-24 06:03:31 -0800,"iPhone: 37.621227,-122.386002",Eastern Time (US & Canada)
570222445971382273,neutral,1.0,,,American,,WhatSarahSayzz,,0,@americanair i know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? ?,,2015-02-24 06:03:19 -0800,,Pacific Time (US & Canada)
570222414400860160,positive,1.0,,,American,,Rachelgaffney,,0,@americanair thank you for replying  trying to figure out how to get from there from dfw,,2015-02-24 06:03:12 -0800,"Dallas,Tx",Central Time (US & Canada)
570222239603273729,negative,0.6894,Can't Tell,0.3611,American,,Dumas2TTG,,0,@americanair dont merge with an airline that aint ready for prime time and book your elite flyers on it!   @usairways  ,,2015-02-24 06:02:30 -0800,,Arizona
570221955976187904,neutral,1.0,,,American,,RockUrHumanity,,0,"@americanair @usairways yes, obviously! it just stinks that  digit pm is the one option when she was supposed to fly at  digit am yesterday ",,2015-02-24 06:01:23 -0800,East Coast/New England,Eastern Time (US & Canada)
570221471844278273,negative,1.0,Late Flight,0.3358,American,,Dumas2TTG,,0,"“@americanair: @dumas digit ttg good morning, tamara  well try to get you comfortably on a flight as soon as we can ”   ",,2015-02-24 05:59:27 -0800,,Arizona
570220301465681921,positive,1.0,,,American,,barrysterling,,0,@americanair made it!  thanks aa!,,2015-02-24 05:54:48 -0800,Texas,Central Time (US & Canada)
570220267462529024,negative,1.0,Bad Flight,0.6895,American,,beantownmatty,,0,@americanair how do you not do maintenance on   while it sits for two days? frozen lines found after its boarded? come on!    ,"[39.29275067, -94.70795218]",2015-02-24 05:54:40 -0800,"iPhone: 37.621227,-122.386002",Eastern Time (US & Canada)
570220208037584896,positive,1.0,,,American,,THE_amandajean,,0,@americanair why thank you!! yayayay!!,,2015-02-24 05:54:26 -0800,the one and only TEXAS!!!!,Mountain Time (US & Canada)
570220154363232256,negative,1.0,Customer Service Issue,1.0,American,,mirandaash,,0,@americanair that what i hoped   contacted them  digit  wks ago about this but they have not responded and still issued in us funds   ,,2015-02-24 05:54:13 -0800,"Surrey, UK",London
570220053142097920,neutral,0.6773,,0.0,American,,oobunillaoo,,0,@americanair were all being told by emergency services to stay home for the next  digit   digit  hours ,,2015-02-24 05:53:49 -0800,usa::fr::uk,London
570219969717219328,positive,0.6864,,,American,,dwjudson,,0,@americanair thank you for being so responsive on twitter  truly impressive ,,2015-02-24 05:53:29 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570219877006503936,neutral,1.0,,,American,,oobunillaoo,,0,@americanair flight ba digit  departing tomorrow (wednesday)   not cancelled flightled but how can anyone make it to the airport in this weather?,,2015-02-24 05:53:07 -0800,usa::fr::uk,London
570219815941615616,neutral,1.0,,,American,,RockUrHumanity,,0,@americanair @usairways shes on manch to charlotte fl  digit  told her she could get on a  digit pm flight to west palm beach  nothing earlier?,,2015-02-24 05:52:52 -0800,East Coast/New England,Eastern Time (US & Canada)
570219379696148480,negative,1.0,Can't Tell,0.6495,American,,Dumas2TTG,,0,@americanair @usairways   wack ass terminal  digit   email address  no food  no lounge  no bueno!! never again!!!,,2015-02-24 05:51:08 -0800,,Arizona
570218829546024960,neutral,1.0,,,American,,THE_amandajean,,0,@americanair its flight  digit ,,2015-02-24 05:48:57 -0800,the one and only TEXAS!!!!,Mountain Time (US & Canada)
570218794414673921,negative,1.0,Customer Service Issue,0.6503,American,,mirandaash,,0,@americanair you sent me a cheque today which can’t be paid into a uk bank account  very annoying!,,2015-02-24 05:48:49 -0800,"Surrey, UK",London
570218532060835840,negative,0.6865,Customer Service Issue,0.6865,American,,ELLLORRAC,,0,"@americanair the wichita falls airport is the worst, will never fly in or out again   unknowledgeable staff ",,2015-02-24 05:47:46 -0800,,Central Time (US & Canada)
570218269111664640,neutral,0.6752,,0.0,American,,oobunillaoo,,0,@americanair please can you tell me why dfw has a weather advisory and rdu does not? the entire state of nc has shut down from ice & snow!,,2015-02-24 05:46:44 -0800,usa::fr::uk,London
570217971815211008,positive,1.0,,,American,,derrekhull,,0,"thank you, @americanair! much appreciated ",,2015-02-24 05:45:33 -0800,Chicago,
570216960321044481,neutral,1.0,,,American,,derrekhull,,0,"id like the  digit c i originally tried for @americanair   again, happy to pay the difference",,2015-02-24 05:41:32 -0800,Chicago,
570216815105847296,neutral,0.6646,,0.0,American,,oobunillaoo,,0,@americanair when will you be issuing a weather advisory for rdu?? the entire state of nc has shut down from the overnight winter storm ,,2015-02-24 05:40:57 -0800,usa::fr::uk,London
570216606057541632,negative,1.0,Customer Service Issue,0.6591,American,,mirandaash,,0,@americanair i’m still waiting   this has been going on far too long  is there someone i can speak to?,,2015-02-24 05:40:07 -0800,"Surrey, UK",London
570216406119157761,positive,1.0,,,American,,LisaMitchL,,0,"@americanair mission accomplished today, thank you!",,2015-02-24 05:39:19 -0800,Indianapolis,Eastern Time (US & Canada)
570215492838920193,negative,1.0,Bad Flight,0.6717,American,,Aero0729,,0,@americanair  zoom in on the sauce and potatoes   this stuff is vile   and i mean vile   ,,2015-02-24 05:35:42 -0800,,
570215343530102784,neutral,0.6528,,0.0,American,,unBRokEn_faith,,0,@americanair when will the merging of miles between you and @usairways be complete? wasnt it this month?,,2015-02-24 05:35:06 -0800,,Eastern Time (US & Canada)
570215106426114048,negative,1.0,Bad Flight,0.6663,American,,Aero0729,,0,@americanair    digit  months ago best catering out of all domestic airlines  today  worst on the planet  and ive flown almost all of them,,2015-02-24 05:34:10 -0800,,
570214789487693824,negative,0.6389,Bad Flight,0.3581,American,,jamiecook79,,0,"@americanair when will there be wifi on the dca stl route?   digit  hour flight, could use some love!",,2015-02-24 05:32:54 -0800,"Arlington, VA",
570214732067700736,negative,1.0,Bad Flight,0.6639,American,,Aero0729,,0,@americanair   what is that!? why even bother catering dog food that no one will eat ?  ,,2015-02-24 05:32:40 -0800,,
570213186139525120,negative,1.0,Flight Attendant Complaints,0.6722,American,,msolor,,0,@americanair  thanks for making the worst fly experience ever  will never book again with your airline  train your flight attendants better ,,2015-02-24 05:26:32 -0800,Newark NJ ,Quito
570212842206580736,negative,1.0,Lost Luggage,1.0,American,,caprisuncerys,,0,@americanair i lost my (basket) ballbag on your plane,,2015-02-24 05:25:10 -0800,Middle earth ,Casablanca
570212118059995136,positive,1.0,,,American,,aprilteybrown,,0,@americanair thanks for the great customer service  family made it back to sat safely  the weather at dfw made things a little worrisome ,,2015-02-24 05:22:17 -0800,"Washington, D.C.",Eastern Time (US & Canada)
570212050548461568,negative,0.6418,Can't Tell,0.34,American,,dwjudson,,0,@americanair she seems a little preoccupied   thats why im bringing it to your attention  i am just flagging an issue as an observer ,,2015-02-24 05:22:01 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570210392539934721,negative,1.0,Flight Attendant Complaints,1.0,American,,dwjudson,,0,"@americanair she was at gate on time though, they made her cry, and made a scene for  digit  mins instead of boarding her  plane still outside ",,2015-02-24 05:15:26 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570209266264449026,negative,1.0,Can't Tell,0.6431,American,,dwjudson,,0,"@americanair disappointing lack of kindness toward this person  the agent asked her counterparts ""why this person was talking to her"" ",,2015-02-24 05:10:57 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570208992439312384,negative,1.0,Late Flight,0.6685,American,,DonnyrMartin,,0,"@americanair yes starting w/ flight  digit , getting me home more than  digit  hours late flightr  record locator bsuxlu",,2015-02-24 05:09:52 -0800,"Waco, TX",Central Time (US & Canada)
570208909522182146,negative,1.0,Flight Attendant Complaints,1.0,American,,dwjudson,,0,"@americanair your aa digit  staff are refusing to allow a woman to board  she was here at  digit  for  digit : digit  departure  sign still ""now boarding""   ",,2015-02-24 05:09:32 -0800,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
570206562855329793,positive,1.0,,,American,,vicmeister,,0,@americanair fantastic thanks! will try and tweet a photo of the view :),,2015-02-24 05:00:13 -0800,Glasgow via Cork,Dublin
